月份,庫存類別,項目代碼,項目名稱,採購包裝,售出單位,廠商代碼,廠商名稱,藥局庫存量,進價
11410,口服藥,OSTAZY,Stazyme 600'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1854.0,1.407
11410,口服藥,OSTIL,Stilnox 10mg 14'S/盒(管),TAB,TAB,A0355,台灣大昌華嘉股份有限公司,3650.0,1.92
11410,口服藥,OSTILN,Stilnox CR 6.25mg 14'S/盒(管4),Tab,Tab,A0355,台灣大昌華嘉股份有限公司,279.0,2.35
11410,口服藥,OSUL,Sulpi 50mg/1000'S/瓶,TAB,TAB,A0083,溫士頓醫藥股份有公司,1481.0,0.8
11410,口服藥,OSUZI,Suzin 10mg(Flunarca)/1000/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1500.0,1.407
11410,口服藥,OSUZY,Suzyme 90mg/1000tab/瓶,TAB,TAB,A0118,優生製藥廠(股)公司,5032.0,0.66
11410,口服藥,OSWIT,Switane 2mg 1000tab/盒,TAB,TAB,A0682,華基生物科技有限公司,968.0,0.93
11410,口服藥,OSYMB,Symbicort Turbuhaler 160/4.51/支,支,支,A0002,裕利股份有限公司,20.0,594.615
11410,口服藥,OSYNB,Synbot 20mg 500TAB/盒(Enaril),TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,610.0,0.784
11410,口服藥,OSYNB5,Synbeta Tablets 5mg/28tab/10盒/束,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,2197.0,1.4
11410,口服藥,OSYNN,Synna 420tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,42.0,3.222
11410,口服藥,OSYNT,Syntrend 6.25mg/1000'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,3124.0,0.853
11410,口服藥,OSYNTAM,Syntam 1200mg 1000'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,1495.0,1.4
11410,口服藥,OTAMI,Tamiflu 75mg 10/盒,TAB,TAB,A0002,裕利股份有限公司,129.0,85.5
11410,口服藥,OTAML,Tamlosin S.R 840'S/box,TAB,TAB,A0026,生達化學製藥(股)公司,1212.0,2.425
11410,口服藥,OTAML4,Tamlosin Prolonged Release 0.4mg/1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,5665.0,4.462
11410,口服藥,OTAMS,Tamsulosin S.R. 0.2mg/840cap/盒,CAP,CAP,A0341,中化裕民健康事業股份有限公司,0.0,1.55
11410,口服藥,OTANA,Tanatril 10mg 140TAB/盒,TAB,TAB,A0019,台田藥品(股)公司,157.0,3.39
11410,口服藥,OTEDA,Tedalin 100mg/1000'S/盒,TAB,TAB,A0454,富郁生物科技有限公司,2144.0,2.3
11410,口服藥,OTHOIN,Thoin 125mg/1000/盒,TAB,TAB,A0385,惠德勝醫藥生技股份有限公司,2759.0,1.48
11410,口服藥,OTHRO,Through 12mg 1000'S/瓶,TAB,TAB,A0361,亞瑞克生技藥品有限公司,11802.0,0.95
11410,口服藥,OTIDA,Tidact 150mg 1000'S/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,1510.0,1.4
11410,口服藥,OTOLI,Tolizole 250mg 1000'S/盒,TAB,TAB,A0169,凱信藥品有限公司,280.0,1.25
11410,口服藥,OTONE1,Tone 10mg/1000'S/盒,TAB,TAB,A0322,東竹有限公司,1729.0,1.72
11410,口服藥,OTONE2,Tone 25mg 1000'S/盒,TAB,TAB,A0322,東竹有限公司,979.0,1.0
11410,口服藥,OTRAC,Trac 4 112'S/盒,TAB,TAB,A0703,必拓客有限公司,344.0,9.0
11410,口服藥,OTRAJ,Trajenta 5mg 30'S/盒(180'S排),TAB,TAB,A0002,裕利股份有限公司,2220.0,11.06
11410,口服藥,OTRANS,Transamin 250mg/500cap/瓶,TAB,TAB,A0002,裕利股份有限公司,1798.0,1.8
11410,口服藥,OTREN,Trenfyllin 400mg/1000'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,8621.0,1.9
11410,口服藥,OTRIL,Trileptal 300mg/50/盒,TAB,TAB,A0002,裕利股份有限公司,1590.0,6.69
11410,口服藥,OTROK,Trokendi XR ER 50mg 28'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,430.0,11.0
11410,口服藥,OTROKE,Trokendi XR 100mg/ 28'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,327.0,18.0
11410,口服藥,OTRUV,Truvada 200/300mg 30'S/瓶(自費),TAB,TAB,A0513,華安藥品股份有限公司,160.0,345.0
11410,口服藥,OUCA1,U-CA 0.25mg 500/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,863.0,1.8
11410,口服藥,OUFUR,Ufur (Futraful) 70'S/盒,TAB,TAB,A0127,台灣東洋藥品工業(股)公司,0.0,64.8
11410,口服藥,OULID,Uliden 100mg 1000'S/盒,TAB,TAB,A0463,瑞士藥廠股份有限公司,1127.0,1.5
11410,口服藥,OULOD,Ulodoxin F.C. 8mg/840'S/BOX,TAB,TAB,A0341,中化裕民健康事業股份有限公司,0.0,5.7
11410,口服藥,OULTI,Ultibro 110/50mcg,盒,盒,A0002,裕利股份有限公司,25.0,891.833
11410,口服藥,OUNIF,Unifradine 250mg/1000CAP/瓶,CAP,CAP,A0463,瑞士藥廠股份有限公司,698.0,1.7
11410,口服藥,OURID,Uridin F.C. 2mg/600tab/盒,TAB,TAB,A0482,泰和碩藥品科技(股)公司,640.0,3.1
11410,口服藥,OURIE,Urief capsule 4mg/280Tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,4601.0,4.116
11410,口服藥,OUROG,Urogen S.C 50mg 1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1717.0,1.0
11410,口服藥,OUTRA,Utraphen F.C. 37.5mg/325mg 1000'S/盒(管4),TAB,TAB,A0026,生達化學製藥(股)公司,7378.0,0.873
11410,口服藥,OUTRO,Utrogestan Soft Cap 100mg 90'S/盒,TAB,TAB,A0024,久裕企業(股)公司,132.0,7.42
11410,口服藥,OVEML,Vemlidy film 30'S/瓶,TAB,TAB,A0513,華安藥品股份有限公司,365.0,96.3
11410,口服藥,OVENA,Vena 10mg 500/瓶,TAB,TAB,A0019,台田藥品(股)公司,2494.0,0.32
11410,口服藥,OVENF,Venfaxime S.R. 75mg/28'S/盒,TAB,TAB,A0512,意欣國際有限公司,399.0,3.8
11410,口服藥,OVENI,Venina 1mg/2.5mg/28tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,350.0,5.32
11410,口服藥,OVESI,Vesicare 5mg/30/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,892.0,2.93
11410,口服藥,OVFEN,Vfend Film-Coated  200mg 30tab/盒,TAB,TAB,A0024,久裕企業(股)公司,0.0,1153.0
11410,口服藥,OVOLNA,Volna-K 25mg 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,10157.0,0.485
11410,口服藥,OVOTA,Votan 100mg(Voren) 100/盒,TAB,TAB,A0259,信東生技股份有限公司,356.0,1.4
11410,口服藥,OWEMP,Wempty 60mg/60ml/瓶,瓶,瓶,A0167,晟德大藥廠(股)公司,20.0,21.84
11410,口服藥,OWILC,Wilcon Susp 300ml/瓶(Gascon),瓶,瓶,A0454,富郁生物科技有限公司,0.0,400.0
11410,口服藥,OWINSU,Winsumin 25mg 1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,958.0,1.0
11410,口服藥,OXADO,Xadosin 4mg SRF.C 700'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,595.0,2.9
11410,口服藥,OXARE,Xarelto film-coated 15mg 100's/Box,TAB,TAB,A0002,裕利股份有限公司,1267.0,22.271
11410,口服藥,OXATR,Xatral XL 10mg 30'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,1001.0,3.11
11410,口服藥,OXELJA,Xeljanz XR Extended Release 11mg/28tab/盒,TAB,TAB,A0024,久裕企業(股)公司,184.0,742.9
11410,口服藥,OXIGD,Xigduo XR 10/1000mg 56'S/盒/12盒(672'S)/箱,TAB,TAB,A0002,裕利股份有限公司,4022.0,18.6
11410,口服藥,OXOFL,Xofluza 20mg/10tab/盒,TAB,TAB,A0028,台灣鹽野義製藥(股)公司,30.0,549.99
11410,口服藥,OXYLOC,Xylocaine Spary 50ml,瓶,瓶,A0002,裕利股份有限公司,4.0,535.08
11410,口服藥,OYOUK,Youkoxia F.C. 60mg/280tab/盒,TAB,TAB,A0056,永信藥品工業(股)公司,1042.0,2.2
11410,口服藥,OZANI,Zanidip 10mg/28'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,722.0,2.8
11410,口服藥,OZAPL,Zapline Film 50mg/100'S/盒,TAB,TAB,A0719,盛雲藥品股份有限公司,0.0,1.05
11410,口服藥,OZING,Zinga 78mg/1000'S/瓶,TAB,TAB,A0373,寶齡富錦生技股份有限公司,862.0,1.2
11410,口服藥,OZOLON,Zolon F.C 7.5mg/100'S/盒(管4),TAB,TAB,A0259,信東生技股份有限公司,958.0,1.0
11410,口服藥,OZONE,Zonegran 100mg 84tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,257.0,10.329
11410,口服藥,OZULI,Zulitor 4mg/560'S/盒,TAB,TAB,A0741,友霖生技醫藥股份有限公司,3589.0,7.4
11410,外用消毒,E0001,凡士林 450gm/瓶,瓶,瓶,A0171,宏德化工原料行,0.0,80.0
11410,外用消毒,E0005,黃藥水450ml/瓶,瓶,瓶,A0171,宏德化工原料行,0.0,30.0
11410,外用消毒,E0007,薄荷油500ml/瓶,瓶,瓶,A0171,宏德化工原料行,0.0,450.0
11410,外用消毒,E0008,"""好貼""雙氧水(H2O2) 3% 450ml 20瓶/箱",瓶,瓶,A0653,捷昇生技醫藥有限公司,0.0,105.0
11410,外用消毒,E0033,3M 快速乾式刷手液 #9200 500ml/8瓶/箱 (OR用),瓶,瓶,A0645,笠民實業有限公司,0.0,2500.0
11410,外用消毒,E0036,舒膚邁(Softa-Man)手部消毒殺菌液 500ml/瓶/箱 (OR用),BOT,BOT,,,0.0,0.0
11410,外用消毒,EALCO,酒精75%/4公升/桶,桶,桶,A0601,科品醫療器材有限公司,0.0,267.0
11410,外用消毒,EALCO1,(天)防護大師乾洗手液 1000cc 12瓶/箱,瓶,瓶,B0381,醫達科技股份有限公司,0.0,170.0
11410,外用消毒,EALCO2,(天)防護大師乾洗手液 500cc  病房床尾用(瘦高) 24瓶/箱,BOT,BOT,B0381,醫達科技股份有限公司,0.0,85.0
11410,外用消毒,EALCO5,(天)防護大師乾洗手液 500cc 胖胖瓶 24瓶/箱,瓶,瓶,B0381,醫達科技股份有限公司,2.0,85.0
11410,外用消毒,EALCO6,(天)克司博酒精75% 500c.c.24瓶/箱 塑膠瓶,BOT,BOT,A0601,科品醫療器材有限公司,40.0,48.0
11410,外用消毒,EALCO7,(天)克司博酒精75% 200c.c.60瓶/箱 廣口塑膠瓶,BOT,BOT,A0601,科品醫療器材有限公司,0.0,40.0
11410,外用消毒,EALCO8,克菌寧酒精液 75% 50ml/50瓶/箱 隨手瓶,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,60.0
11410,外用消毒,EANT,Anti-Inflammatory Spray 1000ml/桶,桶,桶,A0169,凱信藥品有限公司,0.0,500.0
11410,外用消毒,EANTI1,Antiseptic Liquid 2% 1000ml/10bot/箱,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,500.0
11410,外用消毒,EANTI2,Antiseptic Liquid 2% 550ml/15bot/箱 橘色,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,275.0
11410,外用消毒,EANTIS,Antiseptic Liquid 2% 200ml,BOT,BOT,A0373,寶齡富錦生技股份有限公司,0.0,100.0
11410,外用消毒,EDISI,Disinfection Solution 500ml (方瓶) 24瓶/箱,瓶,瓶,A0509,尚典生技(股)公司,4.0,79.0
11410,外用消毒,ENEOMY,Neomycin 450gm/瓶,瓶,瓶,A0427,人人化學製藥股份有限公司,0.0,350.0
11410,外用消毒,EPEAC,Peace Spray liquid 4000ml/桶,桶,桶,A0749,宸洋藥品有限公司,0.0,1358.0
11410,外用消毒,ESILI5,Siliverzine 10mg/gm/500gm/瓶,瓶,GM,A0031,杏輝藥品工業(股)公司,0.0,0.56
11410,外用消毒,ESIN1,Sindine Aqueous 200ml 24瓶/箱,BOT,BOT,A0031,杏輝藥品工業(股)公司,0.0,53.5
11410,外用消毒,ESIN2,Sindine Alcoholic Solution 200ml 24瓶/箱金碘酒精液,BOT,BOT,A0031,杏輝藥品工業(股)公司,0.0,64.0
11410,外用消毒,ESIN3,Sindine Aqueous Soluiton (優碘) 500ml,BOT,BOT,A0031,杏輝藥品工業(股)公司,0.0,100.013
11410,外用消毒,ESIN5,Sindine Alcoholic Solution(酒) 500ml,BOT,BOT,A0031,杏輝藥品工業(股)公司,0.0,107.975
11410,外用消毒,ESIND,Sindine oint 450gm,瓶,瓶,A0031,杏輝藥品工業(股)公司,0.0,354.9
11410,外用消毒,ETCA,TCA (Trichloroacetic acid50%)100ml/瓶,瓶,瓶,A0274,瑞升貿易有限公司,0.0,409.5
11410,外用消毒,OGLYC,Glycerium Iodi (複方碘甘油) 450gm/瓶 (耳),BOT,BOT,A0570,洸洋化學製藥(股)公司,0.0,550.0
11410,外用消毒,OMAND,Mandle Soultion 450gm(耳),瓶,瓶,A0274,瑞升貿易有限公司,0.0,998.55
11410,外用藥,EAGNO,AgNo3(銷酸銀)/瓶,瓶,瓶,A0274,瑞升貿易有限公司,0.0,1289.943
11410,外用藥,EAMOC,Amocoat 5ml/bot,BOT,BOT,A0361,亞瑞克生技藥品有限公司,4.0,570.045
11410,外用藥,EANOR,Anoro Ellipta 55/22mcg/30Dose,BOT,BOT,A0002,裕利股份有限公司,15.0,1000.073
11410,外用藥,EATYL,Atyl Vaginal 90mg/100supp/盒,SUPP,SUPP,A0711,亞太藥業有限公司,13.0,0.0
11410,外用藥,EBERO,Berodual NMA MDI 10ml/支/盒(吸入劑),支,支,A0002,裕利股份有限公司,57.0,220.395
11410,外用藥,EBIFO,Bifona 40ml/瓶,瓶,瓶,A0263,十全實業股份有限公司,8.0,125.003
11410,外用藥,EBISAD,Bisadyl Supp 10mg 100's/盒,SUPP,SUPP,A0322,東竹有限公司,284.0,3.5
11410,外用藥,ECALS,Calskin oint 50mcg 30gm/1支/盒,支,支,A0739,明則實業有限公司,19.0,357.0
11410,外用藥,ECIVI1,Cividoid Gel 10gm/36支/盒,支,支,A0031,杏輝藥品工業(股)公司,40.0,23.701
11410,外用藥,ECLOB1,Clobetasol Cream 10gm/144支/箱,支,支,A0031,杏輝藥品工業(股)公司,116.0,10.5
11410,外用藥,EDUOF,Duofilm 15ml/瓶,瓶,瓶,A0002,裕利股份有限公司,2.0,156.24
11410,外用藥,EEBOD,Ebodyl supp 2.5mg 10/盒 (Faktu),SUPP,SUPP,A0663,慕康生技醫藥股份有限公司,181.0,6.16
11410,外用藥,EENER,Enerzair  150/50/160 MCG/ 30 DOSES,支,支,A0226,健喬信元醫藥生技股份有限公司,6.0,1085.333
11410,外用藥,EESVA,Esvatin 0.5mg 28'S/盒,SUPP,SUPP,A0226,健喬信元醫藥生技股份有限公司,308.0,9.799
11410,外用藥,EEVAC,Evac 118ml/瓶,BOT,BOT,A0226,健喬信元醫藥生技股份有限公司,34.0,34.883
11410,外用藥,EEXEL,Exederm Solution 10ml/20支/盒,支,支,A0019,台田藥品(股)公司,15.0,40.268
11410,外用藥,EEXEL5,Exelon Patch 5cm2 patch 9mg 30片/盒,片,片,A0002,裕利股份有限公司,54.0,47.618
11410,外用藥,EFENT1,Fentanyl Transdermal Patch 25 μg/hr,片,片,A0271,衛生福利部食品藥物管理署管制藥,74.0,220.0
11410,外用藥,EFLURD,Flur Di Fen Patch 40MG/12GM 1800片/箱,片,片,A0659,得生製藥股份有限公司,1344.0,5.0
11410,外用藥,EFLUSA,Flusalic oint 15gm/144/盒,支,支,A0031,杏輝藥品工業(股)公司,12.0,25.5
11410,外用藥,EFOST,Foster 100/6mcg/bot(冰)(吸入劑),瓶,瓶,A0125,友華生技醫藥(股)公司,33.0,487.0
11410,外用藥,EFRE,Free gel 7.5mg/gm 15g/支,支,支,A0463,瑞士藥廠股份有限公司,2.0,21.0
11410,外用藥,EFROT,Frotin(Flagyl)Supp/100/盒,SUPP,SUPP,A0056,永信藥品工業(股)公司,209.0,2.5
11410,外用藥,EFUCID,Fucidin cream 15gm,支,支,A0693,宏曜藥業股份有限公司,44.0,126.0
11410,外用藥,EFUIS,Fuisu Cream 10gm/20支/盒,支,支,A0214,恆富企業有限公司,24.0,30.266
11410,外用藥,EFUSI,Fusidic Acid Cream 20mg/gm/5gm 144/盒,條,條,A0031,杏輝藥品工業(股)公司,250.0,13.499
11410,外用藥,EFUTI,Futisone Cream 0.05%/5gm/支,支,支,A0463,瑞士藥廠股份有限公司,50.0,19.0
11410,外用藥,EHIGH,High-Xylmol Oint 10gm/12條/排,條,條,A0031,杏輝藥品工業(股)公司,72.0,41.0
11410,外用藥,EHONE,Honex Oint 1mg/0.1%/10g/tube/盒(盒裝),條,條,A0214,恆富企業有限公司,8.0,30.849
11410,外用藥,EHONM,Honmet Oint 5g/Tub 100支/盒,支,支,A0600,華盛頓製藥廠股份有限公司,94.0,20.0
11410,外用藥,EICHD,Ichderm Cream 50mg/gm 15g/支,條,條,A0024,久裕企業(股)公司,20.0,35.35
11410,外用藥,EISOC,Isocort Cream 10g/支,支,支,A0226,健喬信元醫藥生技股份有限公司,25.0,16.118
11410,外用藥,EKEDO,Kedofu Cream 20mg/100支/盒,支,支,A0712,成大藥品股份有限公司,23.0,25.0
11410,外用藥,EKWAI,Kwaiton Enema 15%/20ml/10'S/盒 60盒/箱,顆,顆,A0226,健喬信元醫藥生技股份有限公司,105.0,4.0
11410,外用藥,ELGT,L.G.T Cream 10mg/gm 50支/盒,支,支,A0263,十全實業股份有限公司,14.0,43.995
11410,外用藥,EMENT,Mentax cream 1% 10gm/支,支,支,A0031,杏輝藥品工業(股)公司,17.0,36.5
11410,外用藥,EMETSO,Metsone Cream 0.1%/15gm/144支/箱,支,支,A0031,杏輝藥品工業(股)公司,29.0,37.5
11410,外用藥,EMYCOM2,My Comb Cream 20mg/144支/箱,支,支,A0031,杏輝藥品工業(股)公司,100.0,46.001
11410,外用藥,ENIC5,Nicotinell TTS 30(克菸貼片) 28片/盒,盒,片,A0002,裕利股份有限公司,76.0,67.825
11410,外用藥,EODIC,Odicon Eardrops 5ml/100瓶/盒,瓶,瓶,A0497,國信藥品股份有限公司,21.0,37.0
11410,外用藥,EPERM6,Permethrin Cream W/W 5％/60gm/條,條,條,A0653,捷昇生技醫藥有限公司,2.0,0.0
11410,外用藥,EPROT,Protopic 0.03% oint 10gm,支,支,A0693,宏曜藥業股份有限公司,5.0,386.75
11410,外用藥,ERELV,Relvar Ellipta Inh 92/22ug,BOT,BOT,A0002,裕利股份有限公司,26.0,644.963
11410,外用藥,ERIND,Rinderon-v 0.06% 5gm 50支/盒,支,支,A0028,台灣鹽野義製藥(股)公司,62.0,23.058
11410,外用藥,ERINVA,Rinderon-VA 0.06% 5gm/50支/盒,支,支,A0028,台灣鹽野義製藥(股)公司,0.0,30.26
11410,外用藥,ERIVA,Riva patch 10 18mg/30片/盒,片,片,A0259,信東生技股份有限公司,0.0,40.0
11410,外用藥,EROYAL,Royalsense Acne Gel,支,支,A0031,杏輝藥品工業(股)公司,12.0,42.0
11410,外用藥,ESCALP,Scalphen Oint 30gm/支/盒,支,支,A0031,杏輝藥品工業(股)公司,7.0,300.0
11410,外用藥,ESCHER,Scheree 7gm/144/盒,支,支,A0509,尚典生技(股)公司,94.0,14.8
11410,外用藥,ESHOR,Shoren 25mg 200'S/盒,SUPP,SUPP,A0182,大豐製藥股份有限公司,202.0,4.0
11410,外用藥,ESILIV,Siliverzine 10mg/20gm/36/盒,支,支,A0031,杏輝藥品工業(股)公司,50.0,21.35
11410,外用藥,ESINBA,Sinbaby 130gm/瓶,BOT,BOT,A0031,杏輝藥品工業(股)公司,12.0,150.0
11410,外用藥,ESINPH,Sinpharderm-HC cream,支,支,A0031,杏輝藥品工業(股)公司,21.0,12.5
11410,外用藥,ESIRU,Siruta Solution 100'A/盒,支,支,A0259,信東生技股份有限公司,592.0,31.5
11410,外用藥,ESMIL,Smile Orabase 1MG/GM/144/盒,支,支,A0083,溫士頓醫藥股份有公司,89.0,18.0
11410,外用藥,ESMOK15,Smokfree TDDS 31.2mg 15號 /7片/盒,片,片,A0259,信東生技股份有限公司,42.0,50.0
11410,外用藥,ESPER,Spersin Oint 10g/條,條,條,A0214,恆富企業有限公司,214.0,70.0
11410,外用藥,ESPIO,Spiolto Respimat 2.5/2.5mcg(吸入劑),BOT,BOT,A0002,裕利股份有限公司,38.0,1262.804
11410,外用藥,ESTAT,Statin Vaginal 100'S/盒,SUPP,SUPP,A0026,生達化學製藥(股)公司,236.0,3.686
11410,外用藥,ESYMBI,Symbicort Rapihaler 160/4.5ug/dose/支,支,支,A0002,裕利股份有限公司,19.0,594.667
11410,外用藥,ETETRA,Tetracylin Oph oint 5g/120支/盒,支,支,A0293,杏鑫醫藥生技有限公司,91.0,13.339
11410,外用藥,ETHAM,Thamic Otic Solution 0.3%/50瓶/盒,瓶,瓶,A0482,泰和碩藥品科技(股)公司,54.0,35.007
11410,外用藥,ETIFF,Tifforly Gel 15gm/支,支,支,A0454,富郁生物科技有限公司,4.0,45.0
11410,外用藥,ETONI,Tonin Gel 100mg/40gm/72支/盒,支,支,A0512,意欣國際有限公司,180.0,67.001
11410,外用藥,ETOPS,Topsym Lotion 10ml/瓶 10瓶/盒,瓶,瓶,A0019,台田藥品(股)公司,16.0,42.84
11410,外用藥,ETREL,Trelegy Ellipta 92/55/22mcg 1*30D/支/盒(吸入劑),支,支,A0002,裕利股份有限公司,12.0,1394.61
11410,外用藥,ETRIMB,Trimbow 120dose/1支/盒(冰)(吸入劑),支,支,A0125,友華生技醫藥(股)公司,10.0,1185.0
11410,外用藥,EULEX,Ulex cream 10gm,支,支,A0031,杏輝藥品工業(股)公司,9.0,13.0
11410,外用藥,EUREA,Urea 100mg/gm 20g/50支/盒,支,支,A0056,永信藥品工業(股)公司,53.0,22.008
11410,外用藥,EVICO,Vicorax cream 5gm 100Tube盒,支,支,A0454,富郁生物科技有限公司,89.0,34.5
11410,外用藥,EVOR1,Voren Supp 12.5mg 100'S/盒,SUPP,SUPP,A0056,永信藥品工業(股)公司,364.0,3.0
11410,外用藥,EXAMI,Xamiol 30GM/瓶,瓶,瓶,A0693,宏曜藥業股份有限公司,8.0,505.05
11410,外用藥,EXYLO,Xylocaine 2% Jelly/10/盒,條,條,A0002,裕利股份有限公司,22.0,101.0
11410,外用藥,EZALAG,Zalain External Gel  2%  1支/盒,支,支,A0082,科懋企業有限公司,5.0,142.275
11410,外用藥,EZALAI,Zalain cream 2% 20mg 15gm/支,支,支,A0082,科懋企業有限公司,101.0,71.159
11410,外用藥,EZIN,Zinc Oxide 28.4 GM/支,條,條,A0600,華盛頓製藥廠股份有限公司,60.0,41.8
11410,"檢驗試劑

",ECLO1,CLO  Test 25/盒(冰),個,個,A0326,杏友貿易有限公司,0.0,160.0
11410,"檢驗試劑

",EPRO13,Proto C-13 (普特幽門螺旋桿菌試劑),組,組,A0446,普城企業股份有限公司,0.0,680.0
11410,氣體類,ECO210,CO2(二氧化碳)/10L/桶,桶,桶,A0641,桐勝科技有限公司,0.0,1470.0
11410,氣體類,ECO240,CO2(二氧化碳)/40L/桶,桶,桶,A0641,桐勝科技有限公司,0.0,2782.5
11410,氣體類,EN240,N2O(笑氣)/40L/桶,桶,桶,A0641,桐勝科技有限公司,0.0,7350.0
11410,氣體類,EO210,O2(氧氣)/10L/桶,桶,桶,A0641,桐勝科技有限公司,0.0,194.25
11410,氣體類,EO234,O2(氧氣)/3.4L/桶,桶,桶,A0641,桐勝科技有限公司,0.0,150.15
11410,氣體類,EO240,O2(氧氣)/40L/桶,桶,桶,A0641,桐勝科技有限公司,0.0,412.65
11410,營養品,OELZ,益力壯17(原味)/250ml/罐(24'S/箱),BOT,BOT,A0492,益富實業股份有限公司,0.0,22.0
11410,營養品,OGLUCE,Glucerna Select(葡勝納嚴選) 250 Kcal/250cc 24瓶/箱,瓶,瓶,A0146,美商亞培(股)公司台灣分公司,0.0,55.997
11410,營養品,ONEPR,Nepro 237ml/24瓶/箱 普寧腎(腎後),瓶,瓶,A0146,美商亞培(股)公司台灣分公司,0.0,67.001
11410,營養品,ONUPE,NU-PEP HN (新普派) 25G/100卡 100包/箱,包,包,A0492,益富實業股份有限公司,0.0,34.4
11410,營養品,ONUT,Nutri-Aid 67G/180包/箱(益力康),包,包,A0492,益富實業股份有限公司,0.0,21.5
11410,營養品,ONUTRI,Nutri-Aid HF Plus 60G/250卡(益力康高纖) 200包/箱,包,包,A0492,益富實業股份有限公司,0.0,23.0
11410,營養品,OOSM,愛美力含纖 300 Kcal/8oz 24瓶/箱,瓶,瓶,A0146,美商亞培(股)公司台灣分公司,0.0,41.003
11410,營養品,OOSML,Osmlite HN(愛美力) 237ml/24/箱,瓶,瓶,A0146,美商亞培(股)公司台灣分公司,0.0,37.002
11410,營養品,OSUPL,Suplena 8oz (勝補納)(洗腎前) 24/箱,瓶,瓶,A0146,美商亞培(股)公司台灣分公司,0.0,67.001
11410,特材,IHYA,Hya-Joint 25mg/2.5ml/10Amp/盒,AMP,AMP,A0614,菲利達生技股份有限公司,28.0,310.0
11410,特材,IHYAJ,Hya-Joint Plus Synovial 20mg/3.0ml(醫材加強型1年1針),支,支,A0614,菲利達生技股份有限公司,5.0,4070.01
11410,特材,IHYLI,HyLink 30mg/3ml/支,VIAL,VIAL,A0485,泰宗生物科技(股)公司,1.0,1800.0
11410,特材,IHYRU,Hyruan Plus 20mg/2ml/支/盒,支,支,A0044,吉興藥品有限公司,10.0,400.0
11410,針劑,I3NAC,3% Nacl 500c.c/20瓶,BOT,BOT,A0259,信東生技股份有限公司,8.0,31.0
11410,針劑,I50GL,50% Glucose 20ml/60Amp(Vitagen),AMP,AMP,A0259,信東生技股份有限公司,230.0,10.0
11410,針劑,IACETA,Acetamol 10A+10V/盒,VIAL,VIAL,A0026,生達化學製藥(股)公司,91.0,126.1
11410,針劑,IACTI,Actilyse 50mg,VIAL,VIAL,A0002,裕利股份有限公司,6.0,17813.0
11410,針劑,IADE3,Adenocor 6mg/2ml 6支/盒,VIAL,VIAL,A0355,台灣大昌華嘉股份有限公司,19.0,126.0
11410,針劑,IAJOV,Ajovy 225mg/1.5ml/VIAL(冰),VIAL,VIAL,A0761,哈佛生技藥業股份有限公司,0.0,8550.0
11410,針劑,IALBU,Albutein 20%/10.0gm/50ml/25瓶/盒,BOT,BOT,A0299,台灣綠十字股份有限公司,14.0,1100.0
11410,針劑,IALEV,Aleviatin 50mg 10V/盒,VIAL,VIAL,A0490,東生華製藥(股)公司,78.0,155.0
11410,針劑,IALFE,Alfentanil 0.5mg/ml,AMP,AMP,A0271,衛生福利部食品藥物管理署管制藥,192.0,97.0
11410,針劑,IAMINF,Aminfec 125mg/ml  100'V/盒,VIAL,VIAL,A0026,生達化學製藥(股)公司,77.0,24.25
11410,針劑,IAMOCL,Amoclav 1.2gm/10vial/盒,VIAL,VIAL,A0341,中化裕民健康事業股份有限公司,151.0,35.0
11410,針劑,IAMPO,Ampolin 500mg 50VIAL/盒,VIAL,VIAL,A0007,永豐化學工業(股)公司,0.0,23.75
11410,針劑,IAMSU,Amsulberpower 1.5gm 10Vial/盒,VIAL,VIAL,A0512,意欣國際有限公司,50.0,32.004
